Place Name,State,County,Lat,Long,Zip Code
Easton,MA,Bristol,42.0235,-71.1324,2334
Elmwood,MA,Plymouth,42.0098,-70.962,2337
Halifax,MA,Plymouth,42.0002,-70.8448,2338
Hanover,MA,Plymouth,42.1214,-70.857,2339
Hanover,MA,Plymouth,42.1137,-70.8161,2340
Hanson,MA,Plymouth,42.0616,-70.8651,2341
Holbrook,MA,Norfolk,42.1464,-71.0083,2343
Middleboro,MA,Plymouth,41.8932,-70.9112,2344
Manomet,MA,Plymouth,41.8882,-70.581,2345
Middleboro,MA,Plymouth,41.8884,-70.893,2346
Lakeville,MA,Plymouth,41.8374,-70.9582,2347
Lakeville,MA,Plymouth,41.8459,-70.9495,2348
Middleboro,MA,Plymouth,41.8932,-70.9112,2349
Monponsett,MA,Plymouth,42.0185,-70.8475,2350
Abington,MA,Plymouth,42.1167,-70.9543,2351
North Carver,MA,Plymouth,41.9169,-70.8013,2355
North Easton,MA,Bristol,42.059,-71.1123,2356
North Easton,MA,Bristol,42.0645,-71.0871,2357
North Pembroke,MA,Plymouth,42.0932,-70.7925,2358
Pembroke,MA,Plymouth,42.0621,-70.8044,2359
Plymouth,MA,Plymouth,41.9104,-70.642,2360
Plymouth,MA,Plymouth,41.9705,-70.7014,2361
Plymouth,MA,Plymouth,41.9584,-70.6673,2362
Kingston,MA,Plymouth,41.995,-70.741,2364
South Carver,MA,Plymouth,41.8501,-70.7044,2366
Plympton,MA,Plymouth,41.9655,-70.8046,2367
Randolph,MA,Norfolk,42.1736,-71.0514,2368
Rockland,MA,Plymouth,42.1293,-70.9133,2370
South Easton,MA,Bristol,42.0257,-71.0988,2375
West Bridgewater,MA,Plymouth,42.0255,-71.0161,2379
White Horse Beach,MA,Plymouth,41.9316,-70.5611,2381
Whitman,MA,Plymouth,42.0816,-70.9381,2382
Lexington,MA,Middlesex,42.4563,-71.2167,2420
Lexington,MA,Middlesex,42.4426,-71.2265,2421
Brookline,MA,Norfolk,42.3259,-71.1341,2445
Brookline,MA,Norfolk,42.3431,-71.123,2446
Brookline Village,MA,Norfolk,42.3329,-71.1162,2447
Waltham,MA,Middlesex,42.3986,-71.2451,2451
Waltham,MA,Middlesex,42.3943,-71.218,2452
Waltham,MA,Middlesex,42.3654,-71.2317,2453
Waltham,MA,Middlesex,42.3567,-71.2505,2454
North Waltham,MA,Middlesex,42.3621,-71.2055,2455
New Town,MA,Middlesex,42.4464,-71.4594,2456
Babson Park,MA,Norfolk,42.18,-71.0892,2457
Newton,MA,Middlesex,42.3528,-71.1875,2458
Newton Center,MA,Middlesex,42.3341,-71.1833,2459
Newtonville,MA,Middlesex,42.352,-71.2084,2460
Newton Highlands,MA,Middlesex,42.3168,-71.2084,2461
Newton Lower Falls,MA,Middlesex,42.3299,-71.2562,2462
Newton Upper Falls,MA,Middlesex,42.3129,-71.2195,2464
West Newton,MA,Middlesex,42.3492,-71.2267,2465
Auburndale,MA,Middlesex,42.3441,-71.248,2466
Chestnut Hill,MA,Middlesex,42.3164,-71.1612,2467
Waban,MA,Middlesex,42.3271,-71.2315,2468
Watertown,MA,Middlesex,42.3709,-71.1828,2471
Watertown,MA,Middlesex,42.37,-71.1773,2472
Arlington,MA,Middlesex,42.4202,-71.1565,2474
Arlington Heights,MA,Middlesex,42.4204,-71.1801,2475
Arlington,MA,Middlesex,42.4162,-71.1752,2476
Watertown,MA,Middlesex,42.3709,-71.1828,2477
Belmont,MA,Middlesex,42.3959,-71.1787,2478
Waverley,MA,Middlesex,42.3876,-71.1828,2479
Wellesley Hills,MA,Norfolk,42.3106,-71.2747,2481
Wellesley,MA,Norfolk,42.2945,-71.2992,2482
Needham,MA,Norfolk,42.2798,-71.2501,2492
Weston,MA,Middlesex,42.3589,-71.3001,2493
Needham Heights,MA,Norfolk,42.2945,-71.2328,2494
Nonantum,MA,Middlesex,42.3626,-71.2023,2495
Buzzards Bay,MA,Barnstable,41.7455,-70.5905,2532
Cataumet,MA,Barnstable,41.6694,-70.6234,2534
Chilmark,MA,Dukes,41.3575,-70.7416,2535
East Falmouth,MA,Barnstable,41.5968,-70.5671,2536
East Sandwich,MA,Barnstable,41.7283,-70.44,2537
East Wareham,MA,Plymouth,41.7682,-70.6532,2538
Edgartown,MA,Dukes,41.3889,-70.5339,2539
Falmouth,MA,Barnstable,41.5648,-70.6217,2540
Falmouth,MA,Barnstable,41.5515,-70.6148,2541
Buzzards Bay,MA,Barnstable,41.6531,-70.5537,2542
Woods Hole,MA,Barnstable,41.5263,-70.6643,2543
Menemsha,MA,Dukes,41.3798,-70.6431,2552
Monument Beach,MA,Barnstable,41.6734,-70.608,2553
Nantucket,MA,Nantucket,41.2725,-70.0932,2554
North Falmouth,MA,Barnstable,41.6417,-70.623,2556
Oak Bluffs,MA,Dukes,41.4543,-70.562,2557
Onset,MA,Plymouth,41.7476,-70.6582,2558
Pocasset,MA,Barnstable,41.6881,-70.6105,2559
Sagamore,MA,Barnstable,41.7703,-70.5337,2561
Sagamore Beach,MA,Barnstable,41.7933,-70.5196,2562
Sandwich,MA,Barnstable,41.7113,-70.4775,2563
Siasconset,MA,Nantucket,41.2639,-69.9626,2564
Vineyard Haven,MA,Dukes,41.45,-70.5937,2568
Wareham,MA,Plymouth,41.7541,-70.7116,2571
West Falmouth,MA,Barnstable,41.6039,-70.6382,2574
West Tisbury,MA,Dukes,41.4213,-70.6428,2575
West Wareham,MA,Plymouth,41.7796,-70.7642,2576
Nantucket,MA,Nantucket,41.2778,-70.046,2584
Hyannis,MA,Barnstable,41.6601,-70.2967,2601
Barnstable,MA,Barnstable,41.6983,-70.3001,2630
Brewster,MA,Barnstable,41.7492,-70.0699,2631
Centerville,MA,Barnstable,41.6606,-70.3532,2632
Chatham,MA,Barnstable,41.6889,-69.9722,2633
Centerville,MA,Barnstable,41.6487,-70.3481,2634
Cotuit,MA,Barnstable,41.6243,-70.4364,2635
Cummaquid,MA,Barnstable,41.7014,-70.2772,2637
Dennis,MA,Barnstable,41.7322,-70.1911,2638
Dennis Port,MA,Barnstable,41.6649,-70.1327,2639
East Dennis,MA,Barnstable,41.7426,-70.162,2641
Eastham,MA,Barnstable,41.8408,-69.9849,2642
East Orleans,MA,Barnstable,41.7843,-69.962,2643
Forestdale,MA,Barnstable,41.6827,-70.5143,2644
Harwich,MA,Barnstable,41.7008,-70.0579,2645
Harwich Port,MA,Barnstable,41.6703,-70.0722,2646
Hyannis Port,MA,Barnstable,41.635,-70.3063,2647
Marstons Mills,MA,Barnstable,41.6703,-70.4163,2648
Mashpee,MA,Barnstable,41.6181,-70.4854,2649
North Chatham,MA,Barnstable,41.703,-69.9666,2650
North Eastham,MA,Barnstable,41.8243,-69.9818,2651
North Truro,MA,Barnstable,42.0338,-70.0875,2652
Orleans,MA,Barnstable,41.7792,-69.9822,2653
Osterville,MA,Barnstable,41.63,-70.3837,2655
Provincetown,MA,Barnstable,42.0534,-70.1865,2657
South Chatham,MA,Barnstable,41.6801,-70.0241,2659
South Dennis,MA,Barnstable,41.7097,-70.1585,2660
South Harwich,MA,Barnstable,41.6862,-70.0329,2661
South Orleans,MA,Barnstable,41.7567,-69.9841,2662
South Wellfleet,MA,Barnstable,41.8005,-70.0768,2663
South Yarmouth,MA,Barnstable,41.6739,-70.1949,2664
Truro,MA,Barnstable,41.9988,-70.0564,2666
Wellfleet,MA,Barnstable,41.9289,-70.0186,2667
West Barnstable,MA,Barnstable,41.7002,-70.372,2668
West Chatham,MA,Barnstable,41.6812,-69.9911,2669
West Dennis,MA,Barnstable,41.6626,-70.1681,2670
West Harwich,MA,Barnstable,41.6694,-70.1135,2671
West Hyannisport,MA,Barnstable,41.6356,-70.3233,2672
West Yarmouth,MA,Barnstable,41.6614,-70.2363,2673
Yarmouth Port,MA,Barnstable,41.7051,-70.227,2675
Assonet,MA,Bristol,41.7975,-71.0607,2702
Attleboro,MA,Bristol,41.9296,-71.3009,2703
Chartley,MA,Bristol,41.9487,-71.2259,2712
Cuttyhunk,MA,Dukes,41.4218,-70.9313,2713
Dartmouth,MA,Bristol,41.7562,-71.0671,2714
Dighton,MA,Bristol,41.8125,-71.1427,2715
East Freetown,MA,Bristol,41.7635,-70.9677,2717
East Taunton,MA,Bristol,41.8736,-71.0192,2718
Fairhaven,MA,Bristol,41.6409,-70.8896,2719
Fall River,MA,Bristol,41.7182,-71.14,2720
Fall River,MA,Bristol,41.6883,-71.1574,2721
Fall River,MA,Bristol,41.7015,-71.155,2722
Fall River,MA,Bristol,41.6926,-71.1332,2723
Fall River,MA,Bristol,41.685,-71.1748,2724
Somerset,MA,Bristol,41.7223,-71.178,2725
Somerset,MA,Bristol,41.756,-71.1492,2726
Marion,MA,Plymouth,41.7095,-70.7613,2738
Mattapoisett,MA,Plymouth,41.6618,-70.8164,2739
New Bedford,MA,Bristol,41.6347,-70.9372,2740
New Bedford,MA,Bristol,41.6362,-70.9342,2741
New Bedford,MA,Bristol,41.6362,-70.9342,2742
Acushnet,MA,Bristol,41.6997,-70.9087,2743
New Bedford,MA,Bristol,41.6127,-70.9167,2744
New Bedford,MA,Bristol,41.6913,-70.9355,2745
New Bedford,MA,Bristol,41.66,-70.9324,2746
North Dartmouth,MA,Bristol,41.6338,-70.9958,2747
South Dartmouth,MA,Bristol,41.5665,-70.9843,2748
North Attleboro,MA,Bristol,41.9775,-71.3298,2760
North Attleboro,MA,Bristol,41.9834,-71.3328,2761
Plainville,MA,Norfolk,42.0124,-71.3275,2762
Attleboro Falls,MA,Bristol,41.9726,-71.3082,2763
North Dighton,MA,Bristol,41.8529,-71.1485,2764
Norton,MA,Bristol,41.9718,-71.1894,2766
Raynham,MA,Bristol,41.9324,-71.0469,2767
Raynham Center,MA,Bristol,41.7562,-71.0671,2768
Rehoboth,MA,Bristol,41.8515,-71.2545,2769
Rochester,MA,Plymouth,41.7591,-70.8523,2770
Seekonk,MA,Bristol,41.8378,-71.3224,2771
Swansea,MA,Bristol,41.7473,-71.2122,2777
Berkley,MA,Bristol,41.8353,-71.0765,2779
Taunton,MA,Bristol,41.905,-71.1026,2780
Taunton,MA,Bristol,41.7562,-71.0671,2783
Westport,MA,Bristol,41.6211,-71.089,2790
Westport Point,MA,Bristol,41.5223,-71.0745,2791
Adamsville,RI,Newport,41.5301,-71.2841,2801
Albion,RI,Providence,41.9512,-71.4545,2802
Ashaway,RI,Washington,41.4231,-71.7837,2804
Barrington,RI,Bristol,41.7443,-71.3175,2806
Block Island,RI,Washington,41.1715,-71.5748,2807
Bradford,RI,Washington,41.4114,-71.7465,2808
Bristol,RI,Bristol,41.6825,-71.2676,2809
Carolina,RI,Washington,41.4691,-71.6751,2812
Charlestown,RI,Washington,41.4007,-71.6615,2813
Chepachet,RI,Providence,41.9155,-71.6795,2814
Clayville,RI,Providence,41.7778,-71.6706,2815
Coventry,RI,Kent,41.6914,-71.5768,2816
West Greenwich,RI,Kent,41.64,-71.6435,2817
East Greenwich,RI,Kent,41.6498,-71.474,2818
Exeter,RI,Washington,41.574,-71.6076,2822
Fiskeville,RI,Providence,41.7312,-71.5468,2823
Forestdale,RI,Providence,42.0002,-71.5631,2824
Foster,RI,Providence,41.7815,-71.7187,2825
Glendale,RI,Providence,41.9762,-71.6326,2826
Greene,RI,Kent,41.7062,-71.7356,2827
Greenville,RI,Providence,41.8734,-71.5569,2828
Harmony,RI,Providence,41.8793,-71.5894,2829
Harrisville,RI,Providence,41.9764,-71.6534,2830
Hope,RI,Providence,41.7516,-71.5612,2831
Hope Valley,RI,Washington,41.5096,-71.7339,2832
Hopkinton,RI,Washington,41.4751,-71.7726,2833
Jamestown,RI,Newport,41.5164,-71.3761,2835
Kenyon,RI,Washington,41.4474,-71.6204,2836
Little Compton,RI,Newport,41.522,-71.1612,2837
Manville,RI,Providence,41.9689,-71.4741,2838
Mapleville,RI,Providence,41.9417,-71.6376,2839
Newport,RI,Newport,41.4876,-71.3271,2840
Newport,RI,Newport,41.499,-71.299,2841
Middletown,RI,Newport,41.5198,-71.2731,2842
North Kingstown,RI,Washington,41.5894,-71.4625,2852
North Scituate,RI,Providence,41.8439,-71.6242,2857
Oakland,RI,Providence,41.9573,-71.6478,2858
Pascoag,RI,Providence,41.9627,-71.7099,2859
Pawtucket,RI,Providence,41.8729,-71.3907,2860
Pawtucket,RI,Providence,41.8814,-71.356,2861
Pawtucket,RI,Providence,41.8612,-71.3691,2862
Central Falls,RI,Providence,41.8883,-71.3945,2863
Cumberland,RI,Providence,41.9484,-71.4154,2864
Lincoln,RI,Providence,41.9089,-71.4348,2865
Portsmouth,RI,Newport,41.5944,-71.252,2871
Prudence Island,RI,Bristol,41.7071,-71.2868,2872
Rockville,RI,Washington,41.5199,-71.774,2873
Saunderstown,RI,Washington,41.5105,-71.4427,2874
Shannock,RI,Washington,41.456,-71.6355,2875
Slatersville,RI,Providence,41.9984,-71.5763,2876
Slocum,RI,Washington,41.5289,-71.5299,2877
Tiverton,RI,Newport,41.6338,-71.1808,2878
Wakefield,RI,Washington,41.4437,-71.5342,2879
Wakefield,RI,Washington,41.3753,-71.6439,2880
Kingston,RI,Washington,41.4803,-71.5292,2881
Narragansett,RI,Washington,41.4353,-71.4616,2882
Peace Dale,RI,Washington,41.4512,-71.4987,2883
Warren,RI,Bristol,41.7256,-71.2702,2885
Warwick,RI,Kent,41.7026,-71.4476,2886
Warwick,RI,Kent,41.7001,-71.4162,2887
Warwick,RI,Kent,41.7494,-71.4084,2888
Warwick,RI,Kent,41.7141,-71.3901,2889
Westerly,RI,Washington,41.3691,-71.8126,2891
West Kingston,RI,Washington,41.5058,-71.6211,2892
West Warwick,RI,Kent,41.7004,-71.5183,2893
Wood River Junction,RI,Washington,41.45,-71.7074,2894
Woonsocket,RI,Providence,41.9846,-71.5194,2895
North Smithfield,RI,Providence,41.9724,-71.5508,2896
Wyoming,RI,Washington,41.5041,-71.663,2898
Providence,RI,Providence,41.8227,-71.4145,2901
Providence,RI,Providence,41.8184,-71.4249,2902
Providence,RI,Providence,41.82,-71.4158,2903
Providence,RI,Providence,41.8541,-71.4378,2904
Providence,RI,Providence,41.7845,-71.3959,2905
Providence,RI,Providence,41.8351,-71.3971,2906
Providence,RI,Providence,41.7971,-71.4255,2907
Providence,RI,Providence,41.8383,-71.4377,2908
Providence,RI,Providence,41.8206,-71.4443,2909
Cranston,RI,Providence,41.7766,-71.4383,2910
North Providence,RI,Providence,41.8547,-71.4735,2911
Providence,RI,Providence,41.8267,-71.3977,2912
East Providence,RI,Providence,41.8138,-71.3688,2914
Riverside,RI,Providence,41.7723,-71.3542,2915
Rumford,RI,Providence,41.8425,-71.3559,2916
Smithfield,RI,Providence,41.8964,-71.5207,2917
Providence,RI,Providence,41.8415,-71.4404,2918
Johnston,RI,Providence,41.8274,-71.52,2919
Cranston,RI,Providence,41.7716,-71.4659,2920
Cranston,RI,Providence,41.7614,-71.5061,2921
Providence,RI,Providence,41.824,-71.4128,2940
Amherst,NH,Hillsborough,42.8569,-71.6075,3031
Auburn,NH,Rockingham,42.9925,-71.3449,3032
Brookline,NH,Hillsborough,42.7384,-71.6663,3033
Candia,NH,Rockingham,43.0585,-71.3049,3034
Chester,NH,Rockingham,42.9678,-71.245,3036
Deerfield,NH,Rockingham,43.1378,-71.2513,3037
Derry,NH,Rockingham,42.8874,-71.302,3038
East Candia,NH,Rockingham,43.0481,-71.2487,3040
East Derry,NH,Rockingham,42.8945,-71.2912,3041
Epping,NH,Rockingham,43.0411,-71.0764,3042
Francestown,NH,Hillsborough,42.992,-71.8113,3043
Fremont,NH,Rockingham,42.984,-71.1218,3044
Goffstown,NH,Hillsborough,43.0201,-71.5697,3045
Dunbarton,NH,Merrimack,43.1025,-71.6169,3046
Greenfield,NH,Hillsborough,42.9493,-71.8728,3047
Greenville,NH,Hillsborough,42.7482,-71.7619,3048
Hollis,NH,Hillsborough,42.7485,-71.5772,3049
Hudson,NH,Hillsborough,42.769,-71.4121,3051
Litchfield,NH,Hillsborough,42.843,-71.455,3052
Londonderry,NH,Rockingham,42.8656,-71.3772,3053
Merrimack,NH,Hillsborough,42.8667,-71.5128,3054
Milford,NH,Hillsborough,42.8285,-71.6606,3055
Mont Vernon,NH,Hillsborough,42.8976,-71.6762,3057
Nashua,NH,Hillsborough,42.7564,-71.4667,3060
Nashua,NH,Hillsborough,42.7654,-71.4676,3061
Nashua,NH,Hillsborough,42.7235,-71.4893,3062
Nashua,NH,Hillsborough,42.7717,-71.5132,3063
Nashua,NH,Hillsborough,42.779,-71.4748,3064
New Boston,NH,Hillsborough,42.9722,-71.6864,3070
New Ipswich,NH,Hillsborough,42.7511,-71.8703,3071
North Salem,NH,Rockingham,42.837,-71.2206,3073
Pelham,NH,Hillsborough,42.7288,-71.3046,3076
Raymond,NH,Rockingham,43.0325,-71.1912,3077
Salem,NH,Rockingham,42.7846,-71.2176,3079
Lyndeborough,NH,Hillsborough,42.8954,-71.7744,3082
Temple,NH,Hillsborough,42.82,-71.8523,3084
Wilton,NH,Hillsborough,42.8368,-71.7541,3086
Windham,NH,Rockingham,42.8051,-71.3067,3087
Manchester,NH,Hillsborough,42.9929,-71.4633,3101
Manchester,NH,Hillsborough,42.9944,-71.4884,3102
Manchester,NH,Hillsborough,42.9656,-71.4493,3103
Manchester,NH,Hillsborough,43.0073,-71.4482,3104
Manchester,NH,Hillsborough,42.9956,-71.4548,3105
Hooksett,NH,Merrimack,43.0617,-71.4444,3106
Manchester,NH,Hillsborough,42.9956,-71.4548,3108
Manchester,NH,Hillsborough,42.9713,-71.4135,3109
Bedford,NH,Hillsborough,42.9403,-71.5213,3110
Manchester,NH,Hillsborough,42.9956,-71.4548,3111
Waterville Valley,NH,Grafton,43.9501,-71.4995,3215
Andover,NH,Merrimack,43.4287,-71.783,3216
Ashland,NH,Grafton,43.7034,-71.6121,3217
Barnstead,NH,Belknap,43.3349,-71.2887,3218
Belmont,NH,Belknap,43.4512,-71.489,3220
Bradford,NH,Merrimack,43.2517,-71.9617,3221
Bristol,NH,Grafton,43.612,-71.7507,3222
Campton,NH,Grafton,43.8418,-71.6652,3223
Canterbury,NH,Merrimack,43.357,-71.557,3224
Center Barnstead,NH,Belknap,43.3566,-71.2424,3225
Center Harbor,NH,Belknap,43.7107,-71.4797,3226
Center Sandwich,NH,Carroll,43.8162,-71.4506,3227
Contoocook,NH,Merrimack,43.1978,-71.6968,3229
Danbury,NH,Merrimack,43.5115,-71.8691,3230
East Andover,NH,Merrimack,43.4662,-71.7365,3231
Elkins,NH,Merrimack,43.4209,-71.9373,3233
Epsom,NH,Merrimack,43.2174,-71.3546,3234
Franklin,NH,Merrimack,43.4426,-71.6491,3235
Gilmanton,NH,Belknap,43.4175,-71.4121,3237
Glencliff,NH,Grafton,43.9828,-71.8934,3238
Grafton,NH,Grafton,43.5727,-71.9634,3240
Hebron,NH,Grafton,43.7186,-71.827,3241
Henniker,NH,Merrimack,43.1791,-71.8159,3242
Hill,NH,Merrimack,43.5274,-71.7292,3243
Hillsborough,NH,Hillsborough,43.1141,-71.8992,3244
Holderness,NH,Grafton,43.7378,-71.6044,3245
Laconia,NH,Belknap,43.5727,-71.4781,3246
Laconia,NH,Belknap,43.589,-71.4455,3247
Gilford,NH,Belknap,43.5475,-71.4072,3249
Lincoln,NH,Grafton,44.0582,-71.6727,3251
Lochmere,NH,Belknap,43.4686,-71.5371,3252
Meredith,NH,Belknap,43.6311,-71.4997,3253
Moultonborough,NH,Carroll,43.7281,-71.3922,3254
Newbury,NH,Merrimack,43.3217,-72.0118,3255
New Hampton,NH,Belknap,43.6184,-71.6435,3256
New London,NH,Merrimack,43.4145,-71.9857,3257
Chichester,NH,Grafton,43.244,-71.4105,3258
North Sandwich,NH,Carroll,43.8452,-71.385,3259
North Sutton,NH,Merrimack,43.3653,-71.9341,3260
Northwood,NH,Rockingham,43.207,-71.2004,3261
North Woodstock,NH,Grafton,44.0354,-71.6863,3262
Pittsfield,NH,Merrimack,43.2874,-71.333,3263
Plymouth,NH,Grafton,43.757,-71.6881,3264
Rumney,NH,Grafton,43.8044,-71.848,3266
Salisbury,NH,Merrimack,43.4067,-71.7045,3268
Sanbornton,NH,Belknap,43.5496,-71.6003,3269
South Newbury,NH,Merrimack,43.2956,-71.9967,3272
South Sutton,NH,Merrimack,43.3042,-71.9289,3273
Suncook,NH,Merrimack,43.1604,-71.4179,3275
Tilton,NH,Belknap,43.4603,-71.5774,3276
Warner,NH,Merrimack,43.3035,-71.8353,3278
Warren,NH,Grafton,43.9447,-71.8901,3279
Washington,NH,Sullivan,43.1747,-72.0824,3280
Weare,NH,Hillsborough,43.0714,-71.7038,3281
Wentworth,NH,Grafton,43.8685,-71.9097,3282
Springfield,NH,Sullivan,43.4938,-72.047,3284
Thornton,NH,Grafton,43.905,-71.647,3285
Wilmot,NH,Merrimack,43.4485,-71.9158,3287
Winnisquam,NH,Belknap,43.4964,-71.5197,3289
Nottingham,NH,Rockingham,43.1196,-71.111,3290
West Nottingham,NH,Rockingham,43.1823,-71.1396,3291
Woodstock,NH,Grafton,43.9675,-71.8409,3293
Tilton,NH,Belknap,43.5249,-71.4458,3298
Tilton,NH,Belknap,43.5249,-71.4458,3299
Concord,NH,Merrimack,43.2185,-71.5277,3301
Concord,NH,Merrimack,43.3103,-71.6629,3302
Concord,NH,Merrimack,43.2817,-71.6595,3303
Bow,NH,Merrimack,43.1388,-71.5448,3304
Concord,NH,Merrimack,43.2134,-71.5172,3305
Loudon,NH,Merrimack,43.3193,-71.467,3307
Keene,NH,Cheshire,42.9627,-72.2955,3431
Keene,NH,Cheshire,42.9337,-72.2781,3435
Antrim,NH,Hillsborough,43.0595,-71.9387,3440
Ashuelot,NH,Cheshire,42.7851,-72.4349,3441
Bennington,NH,Hillsborough,43.0103,-71.9153,3442
Chesterfield,NH,Cheshire,42.8839,-72.4548,3443
Dublin,NH,Cheshire,42.8972,-72.0505,3444
Sullivan,NH,Cheshire,42.9982,-72.2019,3445
Swanzey,NH,Cheshire,42.8411,-72.3301,3446
Fitzwilliam,NH,Cheshire,42.7611,-72.145,3447
Gilsum,NH,Cheshire,43.0399,-72.2719,3448
Hancock,NH,Hillsborough,42.9768,-71.9819,3449
Harrisville,NH,Cheshire,42.9399,-72.0972,3450
Hinsdale,NH,Cheshire,42.8027,-72.5015,3451
Jaffrey,NH,Cheshire,42.8178,-72.0275,3452
Marlborough,NH,Cheshire,42.8988,-72.2013,3455
Marlow,NH,Cheshire,43.1326,-72.2109,3456
Nelson,NH,Cheshire,42.9906,-72.1309,3457
Peterborough,NH,Hillsborough,42.8856,-71.947,3458
Rindge,NH,Cheshire,42.7544,-72.019,3461
Spofford,NH,Cheshire,42.912,-72.4103,3462
Stoddard,NH,Cheshire,43.0739,-72.1088,3464
Troy,NH,Cheshire,42.827,-72.1848,3465
West Chesterfield,NH,Cheshire,42.8956,-72.5097,3466
Westmoreland,NH,Cheshire,42.969,-72.4358,3467
West Peterborough,NH,Hillsborough,42.8908,-71.9334,3468
West Swanzey,NH,Cheshire,42.8734,-72.3151,3469
Winchester,NH,Cheshire,42.7788,-72.344,3470
Littleton,NH,Grafton,44.3112,-71.7768,3561
Berlin,NH,Coos,44.4811,-71.1892,3570
Bethlehem,NH,Grafton,44.2808,-71.6829,3574
Bretton Woods,NH,Coos,44.2581,-71.4412,3575
Colebrook,NH,Coos,44.9078,-71.4793,3576
Errol,NH,Coos,44.8003,-71.1436,3579
Franconia,NH,Grafton,44.2053,-71.7518,3580
Gorham,NH,Coos,44.4048,-71.1548,3581
Groveton,NH,Coos,44.5984,-71.5064,3582
Jefferson,NH,Coos,44.3999,-71.4518,3583
Lancaster,NH,Coos,44.4921,-71.5591,3584
Lisbon,NH,Grafton,44.2148,-71.8966,3585
Sugar Hill,NH,Grafton,44.2203,-71.7964,3586
Milan,NH,Coos,44.587,-71.181,3588
Mount Washington,NH,Coos,44.6956,-71.3874,3589
North Stratford,NH,Coos,44.7149,-71.5644,3590
Pittsburg,NH,Coos,45.0866,-71.3636,3592
Randolph,NH,Coos,44.4753,-71.1777,3593
Twin Mountain,NH,Coos,44.2689,-71.5471,3595
West Stewartstown,NH,Coos,44.6956,-71.3874,3597
Whitefield,NH,Coos,44.3681,-71.6035,3598
Acworth,NH,Sullivan,43.196,-72.3001,3601
Alstead,NH,Cheshire,43.1265,-72.3281,3602
Charlestown,NH,Sullivan,43.2573,-72.4064,3603
Drewsville,NH,Cheshire,43.1281,-72.392,3604
Lempster,NH,Sullivan,43.2136,-72.1968,3605
South Acworth,NH,Sullivan,43.1956,-72.2686,3607
Walpole,NH,Cheshire,43.0765,-72.4155,3608
North Walpole,NH,Cheshire,43.1428,-72.4483,3609
Bath,NH,Grafton,44.1808,-71.9828,3740
Canaan,NH,Grafton,43.6601,-72.0297,3741
Claremont,NH,Sullivan,43.3679,-72.3422,3743
Cornish,NH,Sullivan,43.4963,-72.3394,3745
Cornish Flat,NH,Sullivan,43.4973,-72.2795,3746
Enfield,NH,Grafton,43.6256,-72.127,3748
Enfield Center,NH,Grafton,43.5796,-72.0854,3749
Etna,NH,Grafton,43.7113,-72.2125,3750
Georges Mills,NH,Sullivan,43.4317,-72.0673,3751
Goshen,NH,Sullivan,43.3026,-72.1241,3752
Grantham,NH,Sullivan,43.5103,-72.1334,3753
Guild,NH,Sullivan,43.3767,-72.1381,3754
Hanover,NH,Grafton,43.7045,-72.285,3755
Lebanon,NH,Grafton,43.6423,-72.2518,3756
Haverhill,NH,Grafton,44.0394,-72.0573,3765
Lebanon,NH,Grafton,43.6447,-72.2428,3766
Lyme,NH,Grafton,43.7913,-72.162,3768
Lyme Center,NH,Grafton,43.7863,-72.1205,3769
Meriden,NH,Sullivan,43.5299,-72.2756,3770
Monroe,NH,Grafton,44.2734,-72.025,3771
Newport,NH,Sullivan,43.3532,-72.1838,3773
North Haverhill,NH,Grafton,44.0978,-72.0191,3774
Orford,NH,Grafton,43.8941,-72.0978,3777
Piermont,NH,Grafton,43.9906,-72.0813,3779
Pike,NH,Grafton,44.0255,-72.0096,3780
Plainfield,NH,Sullivan,43.5519,-72.2704,3781
Sunapee,NH,Sullivan,43.3868,-72.095,3782
West Lebanon,NH,Grafton,43.644,-72.3007,3784
Woodsville,NH,Grafton,44.1385,-71.9892,3785
Portsmouth,NH,Rockingham,43.0729,-70.8052,3801
Portsmouth,NH,Rockingham,43.0718,-70.7626,3802
Portsmouth,NH,Rockingham,43.0718,-70.7626,3803
Portsmouth,NH,Rockingham,43.0718,-70.7626,3804
Alton,NH,Belknap,43.463,-71.2297,3809
Alton Bay,NH,Belknap,43.4845,-71.2489,3810
Atkinson,NH,Rockingham,42.837,-71.1603,3811
Bartlett,NH,Carroll,44.0802,-71.292,3812
Center Conway,NH,Carroll,43.9878,-71.0607,3813
Center Ossipee,NH,Carroll,43.7682,-71.1349,3814
Center Strafford,NH,Strafford,43.2629,-71.1071,3815
Center Tuftonboro,NH,Carroll,43.6849,-71.2551,3816
Chocorua,NH,Carroll,43.8909,-71.2407,3817
Conway,NH,Carroll,43.9742,-71.1503,3818
Danville,NH,Rockingham,42.9234,-71.121,3819
Dover,NH,Strafford,43.1888,-70.8868,3820
Dover,NH,Strafford,43.1979,-70.8737,3821
Dover,NH,Strafford,43.1979,-70.8737,3822
Madbury,NH,Strafford,43.1729,-70.9412,3823
Durham,NH,Strafford,43.1174,-70.9197,3824
Barrington,NH,Strafford,43.2027,-71.0377,3825
East Hampstead,NH,Rockingham,42.8877,-71.128,3826
East Kingston,NH,Rockingham,42.907,-70.9876,3827
East Wakefield,NH,Carroll,43.6142,-71.0051,3830
Eaton Center,NH,Carroll,43.9092,-71.0837,3832
Exeter,NH,Rockingham,42.9815,-70.9478,3833
Farmington,NH,Strafford,43.3884,-71.0647,3835
